index,tet_id,tet_name,event_name,event_timestamp,event_month,conversation_id,agent_id,agent_version_id,platform_name,message,invite_message,elapsed_ms,tool_name,tool_call_id,arguments_query,status_code,response,request,arguments_clientId,arguments_input.callerid
14222,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 23:58:40.357000+00:00,1/1/2025,911bb068-e423-462f-b098-f913f2243c24,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14224,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 23:59:07.067000+00:00,1/1/2025,74419fa4-17b1-4818-bc81-cb6b730bfb7c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14225,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 23:59:07.067000+00:00,1/1/2025,74419fa4-17b1-4818-bc81-cb6b730bfb7c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14234,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 23:59:26.129000+00:00,1/1/2025,24c11670-fc0c-4729-ab32-d9afd62a8478,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14235,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 23:59:26.129000+00:00,1/1/2025,24c11670-fc0c-4729-ab32-d9afd62a8478,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14241,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:00:28.482000+00:00,1/1/2025,868288fa-098e-44f6-bedf-84836864a35a,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14242,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:00:28.482000+00:00,1/1/2025,868288fa-098e-44f6-bedf-84836864a35a,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14254,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:06:11.092000+00:00,1/1/2025,eb8ab6a7-e2b2-4496-a7f7-74df279c097a,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14255,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:06:11.092000+00:00,1/1/2025,eb8ab6a7-e2b2-4496-a7f7-74df279c097a,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14267,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:07:42.343000+00:00,1/1/2025,48966f83-1075-4fdd-8d24-d98db56a74b5,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14268,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:07:42.343000+00:00,1/1/2025,48966f83-1075-4fdd-8d24-d98db56a74b5,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14274,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:08:18.671000+00:00,1/1/2025,6a7cddd4-e465-4da0-9cb5-61947eec8f92,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14275,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:08:18.671000+00:00,1/1/2025,6a7cddd4-e465-4da0-9cb5-61947eec8f92,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14280,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:09:36.187000+00:00,1/1/2025,e027b87b-12f6-4374-b7d7-a39914429bde,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14281,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:09:36.187000+00:00,1/1/2025,e027b87b-12f6-4374-b7d7-a39914429bde,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14312,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:09:14.159000+00:00,1/1/2025,1eaf7693-59d9-43e5-9edf-78088a5694c0,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14313,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:09:14.159000+00:00,1/1/2025,1eaf7693-59d9-43e5-9edf-78088a5694c0,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14314,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:09:17.925000+00:00,1/1/2025,2f71ae55-deae-4f62-aab9-3903db725dcc,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14315,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:09:17.925000+00:00,1/1/2025,2f71ae55-deae-4f62-aab9-3903db725dcc,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14316,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:11:03.971000+00:00,1/1/2025,03da53c2-3172-420b-b446-a0dd934bc64f,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14317,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:11:03.971000+00:00,1/1/2025,03da53c2-3172-420b-b446-a0dd934bc64f,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14318,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:10:58.030000+00:00,1/1/2025,4ed4bfcc-478f-4fb1-9222-d092c40aa416,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14319,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:10:58.030000+00:00,1/1/2025,4ed4bfcc-478f-4fb1-9222-d092c40aa416,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14320,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:09:21.233000+00:00,1/1/2025,6d694ea4-98f7-4a4d-890c-9523c2c525b3,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14321,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:09:21.233000+00:00,1/1/2025,6d694ea4-98f7-4a4d-890c-9523c2c525b3,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14322,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:10:20.846000+00:00,1/1/2025,48bf309e-67ea-4bb3-8d8a-b24031d243fc,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14323,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:10:20.846000+00:00,1/1/2025,48bf309e-67ea-4bb3-8d8a-b24031d243fc,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14327,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:13:12.703000+00:00,1/1/2025,b99f597f-48ba-4a38-ab0f-58b471893fb8,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14330,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:13:27.421000+00:00,1/1/2025,3f94bbf5-b1bd-4d80-a1b2-ffaae3b414c6,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14331,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:13:27.421000+00:00,1/1/2025,3f94bbf5-b1bd-4d80-a1b2-ffaae3b414c6,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14340,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:15:59.015000+00:00,1/1/2025,d16f2492-d58a-468a-87a6-c141c6b7bfd6,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14341,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:15:59.015000+00:00,1/1/2025,d16f2492-d58a-468a-87a6-c141c6b7bfd6,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14344,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:12:49.734000+00:00,1/1/2025,cb6172a2-7dd7-429a-ae78-343c35d6b20c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14345,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:12:49.734000+00:00,1/1/2025,cb6172a2-7dd7-429a-ae78-343c35d6b20c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14364,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:17:10.250000+00:00,1/1/2025,5453ef58-bbb8-43d3-b1ce-f8a2ec6db3f9,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14377,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:17:38.310000+00:00,1/1/2025,b0cbac82-ba62-4ecf-bfc8-88f38ad01753,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14378,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:17:38.310000+00:00,1/1/2025,b0cbac82-ba62-4ecf-bfc8-88f38ad01753,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14379,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:17:06.092000+00:00,1/1/2025,fe8e622f-9b36-4ea8-96af-110d3496b13d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14380,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:17:06.092000+00:00,1/1/2025,fe8e622f-9b36-4ea8-96af-110d3496b13d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14381,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:16:52.124000+00:00,1/1/2025,2e353439-5d5c-4b0d-883e-89fac4f41d84,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14382,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:16:52.124000+00:00,1/1/2025,2e353439-5d5c-4b0d-883e-89fac4f41d84,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14383,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:17:13.453000+00:00,1/1/2025,1cdde566-99a8-4437-a97d-4abca07671ec,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14384,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:17:13.453000+00:00,1/1/2025,1cdde566-99a8-4437-a97d-4abca07671ec,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14403,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:18:10.625000+00:00,1/1/2025,fe9b5d9a-efaf-4c53-a856-0c76dc9e183f,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14404,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:18:10.625000+00:00,1/1/2025,fe9b5d9a-efaf-4c53-a856-0c76dc9e183f,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14412,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:18:36.185000+00:00,1/1/2025,44409e57-ed53-45e8-9639-183a4729f625,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14413,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:18:36.185000+00:00,1/1/2025,44409e57-ed53-45e8-9639-183a4729f625,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14419,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:18:57.938000+00:00,1/1/2025,20aa6850-7f45-412c-ba87-5fc4b3cc7a5d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14420,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:18:57.938000+00:00,1/1/2025,20aa6850-7f45-412c-ba87-5fc4b3cc7a5d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14429,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:20:01.422000+00:00,1/1/2025,d6caf1ab-8a09-4405-b12d-13980d5dc3e3,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14430,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:20:01.422000+00:00,1/1/2025,d6caf1ab-8a09-4405-b12d-13980d5dc3e3,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14438,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:20:32.403000+00:00,1/1/2025,7759d491-e0fc-4dd5-8a70-1a8897e08b45,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14439,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:20:32.403000+00:00,1/1/2025,7759d491-e0fc-4dd5-8a70-1a8897e08b45,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14444,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:21:58.325000+00:00,1/1/2025,f91e1df7-f888-40a6-8d75-e58df36ca6f0,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14445,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:21:58.325000+00:00,1/1/2025,f91e1df7-f888-40a6-8d75-e58df36ca6f0,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14454,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:23:38.578000+00:00,1/1/2025,312b616a-4b44-4e94-a38b-87881b29fe03,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14455,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:23:29.688000+00:00,1/1/2025,eaa12495-7190-46a0-9f07-cd679b313495,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14456,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:23:29.688000+00:00,1/1/2025,eaa12495-7190-46a0-9f07-cd679b313495,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14469,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:24:03.216000+00:00,1/1/2025,312b616a-4b44-4e94-a38b-87881b29fe03,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14470,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:24:03.216000+00:00,1/1/2025,312b616a-4b44-4e94-a38b-87881b29fe03,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14477,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:26:36.604000+00:00,1/1/2025,f381a4d3-358f-43c1-aec7-49b4b432ee2b,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14485,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:27:05.907000+00:00,1/1/2025,f381a4d3-358f-43c1-aec7-49b4b432ee2b,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14486,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:27:05.907000+00:00,1/1/2025,f381a4d3-358f-43c1-aec7-49b4b432ee2b,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14492,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:32:03.798000+00:00,1/1/2025,46592c7d-4c52-465f-88fd-3b716916f492,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14493,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:32:03.798000+00:00,1/1/2025,46592c7d-4c52-465f-88fd-3b716916f492,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14499,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:32:33.595000+00:00,1/1/2025,cad6206d-e84b-45da-a34c-cf5498e7cc31,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14500,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:32:33.595000+00:00,1/1/2025,cad6206d-e84b-45da-a34c-cf5498e7cc31,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14506,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:35:21.330000+00:00,1/1/2025,cfbf2fb8-f80e-4f3f-b23d-28ca72639222,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14507,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:35:21.330000+00:00,1/1/2025,cfbf2fb8-f80e-4f3f-b23d-28ca72639222,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14514,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:37:42.329000+00:00,1/1/2025,59bd13e6-08e8-4da3-aef2-580488a6ff55,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14515,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:37:42.329000+00:00,1/1/2025,59bd13e6-08e8-4da3-aef2-580488a6ff55,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14545,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:41:48.031000+00:00,1/1/2025,e812a945-7f5f-4574-b08b-cfe9facf76c5,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14546,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:41:48.031000+00:00,1/1/2025,e812a945-7f5f-4574-b08b-cfe9facf76c5,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14551,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:42:14.268000+00:00,1/1/2025,118a17b6-55c5-42e3-bfb7-28927a33684e,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14565,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:43:09.346000+00:00,1/1/2025,6a40cf0f-a622-4c66-9cfe-39f98ec84694,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14566,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:43:09.346000+00:00,1/1/2025,6a40cf0f-a622-4c66-9cfe-39f98ec84694,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14568,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:43:24.434000+00:00,1/1/2025,a741f32d-ae10-4e45-8189-04862c2a05f5,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14578,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:43:55.887000+00:00,1/1/2025,c182b825-5b6a-4bae-b6b1-38a403cc7138,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14579,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:43:55.887000+00:00,1/1/2025,c182b825-5b6a-4bae-b6b1-38a403cc7138,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14584,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:45:17.862000+00:00,1/1/2025,004b3dca-37a5-47ad-83bc-ddc1d03fafd5,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14598,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:46:09.409000+00:00,1/1/2025,90202ed5-e55d-4fc1-a44c-1ba88113510d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14603,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:46:22.862000+00:00,1/1/2025,04f0cfdd-c93c-445b-9c9e-7f2261242321,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14604,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:46:22.862000+00:00,1/1/2025,04f0cfdd-c93c-445b-9c9e-7f2261242321,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14616,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:47:48.369000+00:00,1/1/2025,c3e59e03-dba2-49df-a679-98e622aec9c5,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14617,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:47:48.369000+00:00,1/1/2025,c3e59e03-dba2-49df-a679-98e622aec9c5,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14625,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:53:02.800000+00:00,1/1/2025,dfeed6ef-ab94-400c-8e8b-24acf8fce475,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14626,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:53:02.800000+00:00,1/1/2025,dfeed6ef-ab94-400c-8e8b-24acf8fce475,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14633,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:55:08.626000+00:00,1/1/2025,b79134fe-a2ff-40a7-a76e-d48c76b0e71c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14634,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:55:08.626000+00:00,1/1/2025,b79134fe-a2ff-40a7-a76e-d48c76b0e71c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14639,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:55:24.285000+00:00,1/1/2025,21dfb642-ad2c-47f7-acbe-0e950bca2185,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14640,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:55:24.285000+00:00,1/1/2025,21dfb642-ad2c-47f7-acbe-0e950bca2185,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14646,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:58:03.926000+00:00,1/1/2025,b4b7d257-c0dc-4085-96d6-688b97039de6,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14647,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:58:03.926000+00:00,1/1/2025,b4b7d257-c0dc-4085-96d6-688b97039de6,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14653,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:59:09.906000+00:00,1/1/2025,ec84f223-2622-4a1f-8bd6-8b08dba1cf51,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
14654,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-23 00:59:09.906000+00:00,1/1/2025,ec84f223-2622-4a1f-8bd6-8b08dba1cf51,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
